1. open,2. high,3. low,4. close,5. volume
142.2300,142.3400,141.5600,141.8700,55520200
141.6900,141.8700,140.8900,141.7200,77451600
141.4200,142.0900,141.3400,141.8300,39779400
141.1300,141.9000,140.7800,141.4200,79625500
142.0300,142.3000,141.1100,141.1600,62857400
141.8700,142.0700,141.5000,141.7800,53253200
141.5600,141.9600,141.2600,141.9000,73374400
140.2500,141.5500,140.2300,141.2900,87813200
140.5300,140.6600,138.9700,140.2200,126080000
140.4400,141.0500,139.7600,140.5300,83994300
139.4700,140.5300,139.0800,140.4700,90034900
138.2400,139.1600,138.1100,139.0200,106652900
140.2800,140.3500,138.3800,138.4200,84545100
140.2400,140.8400,140.2000,140.3500,30998000
140.7500,141.1600,140.5000,140.9200,45505300
140.4900,140.6700,140.2900,140.6400,51367900
140.3000,140.7400,139.9400,140.5000,69174200
139.9300,140.4300,139.7300,140.4200,56353800
140.4400,140.6800,139.4900,140.3800,76728800
139.5700,140.4500,139.5300,140.0200,76509600
138.9700,139.7400,138.1200,139.6200,96704000
138.1800,139.0400,138.0700,138.5800,59398200
138.1400,138.3400,137.7200,138.2400,48991500
139.0100,139.1400,137.9000,138.1800,95916300
138.0000,139.0500,136.8600,138.9100,87517800
138.2000,138.9800,138.0000,138.6100,63318900
136.9600,138.2800,136.9500,138.0800,63303300
137.2700,137.3900,135.6200,136.5400,71346400
136.5100,137.0100,136.3600,136.7800,60693100
138.2200,138.3100,136.7200,136.8600,83005600
138.0700,138.2600,137.2500,137.7900,71274100
137.6600,138.2000,137.4000,137.8100,49717800
138.6100,138.7500,137.6300,137.9100,80238000
138.6600,139.0000,137.9800,138.7800,66843700
137.7400,138.4100,137.5100,138.3500,78105400
137.2800,137.9300,137.2200,137.8800,53234900
136.5600,137.8000,136.3900,137.4700,66219900
136.8400,136.9500,136.3300,136.8400,48094500
136.3900,136.8800,136.2300,136.8100,64063200
137.0400,137.3700,136.1000,136.5900,86848600
136.4700,136.7000,135.6700,136.4100,90500600
136.5200,137.0500,136.4200,136.8400,42273000
136.1600,136.7100,136.0400,136.6300,53944000
135.4500,136.3900,135.4000,136.2800,59158600
134.8400,135.4300,134.3000,135.1100,104071800
135.1000,135.4500,134.8400,135.2700,56403700
134.8500,135.3000,134.6400,135.0900,41176800
134.9500,135.1000,134.4000,135.0100,64983600
134.9200,135.4100,134.7500,135.1800,60505900
133.2300,135.0000,133.0800,134.9200,80890500
132.8900,133.8700,132.6500,133.3600,73108100
133.5400,133.8300,132.9500,133.0800,51687400
133.8000,133.9400,133.4800,133.5800,47966600
133.7400,133.9900,133.2800,133.6900,58597500
133.4900,133.9700,133.2700,133.7400,82432200
132.5000,133.6000,132.4000,133.5800,73962700
131.7300,132.8500,131.0500,132.4800,92299100
131.6700,131.6800,131.0000,131.4700,65966800
132.6100,132.7500,131.4200,131.8700,88932500
132.2500,132.7700,132.0600,132.5100,75204100
132.1200,132.1300,131.0700,131.8100,92089100
131.7900,132.3900,131.6500,132.1400,64154100
132.3100,132.3900,131.6800,131.9600,76703100
131.9600,132.2400,131.7500,132.2300,57805400
131.6400,132.4500,131.5200,132.2200,62898400
130.5600,131.8400,130.3700,131.6900,69875600
129.8600,130.6900,129.4800,130.4100,68496600
130.0800,130.4600,129.8300,130.2800,45096300
130.0600,130.5700,129.3500,129.9100,86269400
131.1100,131.1600,130.3300,130.5100,53795600
131.5100,131.8500,131.2000,131.6700,52348300
131.1400,131.5800,130.8400,131.4200,48794500
130.8500,130.9900,130.5800,130.6400,37510300
130.8700,131.0400,130.5500,130.6600,50052200
130.4900,130.8300,129.8100,130.5800,61817800
129.6500,130.8200,129.6400,130.4300,52681500
129.6400,130.2500,129.5500,129.8100,41756000
129.9900,130.1000,129.4000,129.6500,57983000
130.1800,130.4400,129.1900,129.7600,66592100
129.9900,130.5200,129.6800,130.1200,60839900
130.1800,130.2800,129.8000,130.1300,42133600
130.1900,130.6900,129.5900,130.6900,58288400
129.5800,130.3700,129.4900,130.0300,70992800
129.3200,129.8900,129.0400,129.7000,71737600
128.2500,128.8700,127.9000,128.6300,68143000
127.6300,128.1600,126.9200,127.1100,57839000
127.1700,127.2000,126.3900,127.0100,47482200
126.5800,127.5000,126.2800,127.3700,69322300
128.1800,128.6000,126.6100,126.9800,78910600
128.0900,128.4600,126.9500,127.4100,90901300
127.9000,128.0800,127.4000,127.9000,45377300
129.0800,129.4300,127.4800,128.2000,96294200
127.3400,128.5500,127.1500,128.4200,63693800
127.5800,128.4600,127.5500,128.0800,64770900
127.3400,127.3800,126.6000,127.2200,65225600
127.6600,127.9600,127.4500,127.8500,49593100
127.0400,128.1400,126.8600,127.9800,82137000
127.3800,127.6900,126.2000,126.7100,87257100
126.5900,127.4500,126.1800,126.8300,84525800
125.9800,127.3000,125.7200,126.6600,95480700
124.4400,126.3200,124.4400,126.2100,92884000
125.1500,125.1900,123.8200,123.9500,101560000
126.1200,126.3000,124.6600,124.8300,112259800
124.1800,126.2600,123.7200,125.6900,133565300
123.7100,124.0500,122.3900,123.9700,122771000
123.5200,124.1000,123.1500,123.3400,81159000
124.1300,124.2600,122.8300,123.5200,103242500
125.4500,125.6800,124.0000,124.0000,102405700
127.1500,127.4000,125.7200,126.0500,82561300
126.6100,127.4100,125.9400,127.4100,73640800
126.9400,127.4300,126.4100,126.8500,60964100
127.1900,127.5600,126.2900,126.6100,81626500
127.2000,127.8500,127.0800,127.4400,50100300
127.2900,127.4500,126.5200,127.0700,69653400
127.4300,128.0100,127.3100,127.8000,23914000
127.5400,127.6600,126.9600,127.2800,54227800
125.2000,127.3500,125.1700,127.2700,110634800
124.1900,124.7700,123.6500,124.7500,62368100
125.0100,125.2900,123.7700,123.9100,69780200
124.5400,125.0600,124.2500,124.9900,37899600
124.3300,125.3000,124.0300,124.4400,54107000
124.9500,125.0600,124.0400,124.4600,74566100
124.0000,125.7000,123.9600,125.0100,75008200
124.0100,124.8100,123.7200,124.0900,65494700
125.4000,125.4800,123.5500,123.6700,95804400
125.2900,125.5600,124.4600,124.6500,94253500
123.9500,126.3600,123.8600,126.1200,134057000
122.8400,123.6300,122.3400,123.5000,163566400
123.7400,124.8400,122.5500,122.5500,185688800
125.8800,125.9300,123.8200,123.9900,95815900
126.3600,126.9600,125.2900,125.3500,94972200
125.5800,126.5000,123.8700,125.7500,204957200
126.9100,127.6500,125.7900,125.8600,108599400
127.2100,127.3800,125.7600,126.8100,130498600
128.8500,128.8600,126.7700,127.1200,86105100
129.2500,129.4300,128.3200,129.0000,91702600
127.3800,128.9400,127.2700,128.7300,73721700
126.6200,127.5100,126.2000,127.5100,86926200
127.9700,128.0000,126.0500,126.1000,72419900
128.0100,128.3800,127.5100,128.3800,62989700
126.9200,127.7300,126.4300,127.7300,78977900
125.6800,126.8900,124.7600,126.1700,168405000
127.1800,127.6300,125.1700,125.1700,92006500
126.2800,127.1700,125.5000,126.1300,110852800
126.8700,127.4900,125.8000,127.1000,124309400
127.3500,127.7500,126.1100,126.2100,87906300
128.6700,129.1000,126.7700,126.8500,144789500
129.7600,130.0000,129.0100,129.3100,62137600
128.7900,129.7400,128.6100,129.5000,84029300
130.3600,130.7200,129.1900,129.2400,91726500
132.5100,132.5500,130.5200,130.9500,80626900
132.4100,132.7500,131.8900,132.5500,64378200
132.4200,132.7700,132.3100,132.6200,29864000
132.5100,132.7700,132.3600,132.3600,30016700
132.0500,132.8000,131.8500,132.5200,62588200
131.0800,131.6200,130.9700,131.3600,42921400
131.1500,131.3200,130.4500,130.8900,60821300
131.0100,131.4600,130.7400,131.3800,49063500
131.4700,131.8000,130.3200,130.4000,64990300
130.7900,131.7500,130.7100,131.4700,55854400
129.9000,131.6300,129.5900,131.0300,124478600
130.5000,131.1400,130.3000,130.4000,67262400
131.0400,131.1200,129.9200,130.3700,84359800
130.8900,131.0700,130.3800,130.9100,52546400
131.6900,131.7900,130.6200,131.1500,72342600
131.0000,131.8600,130.6000,131.1300,86005500
130.7500,131.0700,130.2400,130.9500,87269000
128.9300,130.9400,128.9300,130.7000,92531800
128.8300,129.3100,128.0200,128.6600,64167700
128.5900,129.2500,128.3100,128.7100,51051800
128.7700,129.1300,128.6100,128.8800,43033700
129.8500,130.0600,128.2500,128.6400,72799400
129.7400,130.0800,129.2600,129.7400,41496500
131.0600,131.4000,129.3500,129.5400,80180900
130.8500,131.2100,130.1900,130.8700,57906200
130.6100,131.2800,130.3800,131.0100,50607200
129.7300,130.7300,129.3600,130.5600,54809300
130.0700,130.8700,129.4900,129.7300,61624700
130.0200,130.2400,129.3700,129.8300,62925600
130.1100,130.9800,129.5500,129.8000,70571700
129.4100,130.5000,129.2900,130.0300,61505700
129.9300,130.5300,129.0500,129.2200,82079900
130.0300,130.2800,129.7400,130.0200,32523000
129.9900,130.5700,129.7400,130.2100,43209200
130.2600,130.3900,129.6600,130.1100,46704200
129.5100,130.5100,129.4500,130.3800,51605700
130.3700,130.9900,129.4500,129.5900,87102700
130.6400,130.9000,130.2100,130.4100,45538500
130.6800,130.9000,130.3800,130.6200,47286800
131.0100,131.4700,130.8400,131.0300,65526400
130.1500,130.8600,129.8500,130.7600,53398900
128.7100,130.2300,128.6100,130.1800,69877300
128.8400,129.1600,128.5300,128.8300,45479100
127.7100,128.8400,127.4400,128.5900,60490800
128.2800,128.6800,127.3800,127.3800,56313600
127.7000,128.4400,127.1800,128.2400,66692400
127.8600,128.0600,127.4000,127.9700,61780800
129.1400,129.1800,127.8500,128.1700,57478400
128.6700,130.0700,128.6500,128.7600,73402500
128.9000,129.4200,128.6100,129.3600,60642300
128.6000,129.4900,128.5000,129.3700,48641600
129.2000,129.9100,128.1300,128.2300,74394800
129.4000,130.0400,129.2800,129.4600,35858600
129.1100,129.4800,128.7600,129.4100,36777400
129.2700,129.6400,128.2800,129.0800,43423200
128.7700,129.6500,128.6500,129.2700,42326700
129.1100,129.4000,128.2900,128.4900,46456300
129.0500,129.1600,128.5800,128.8100,40342600
128.3400,129.2100,128.1800,129.1600,61017900
127.6800,128.3200,127.2400,128.2000,85471300
126.4600,128.0300,126.2100,127.7500,90964400
126.6000,126.7900,125.9500,126.4100,52308700
126.4300,127.1300,125.4500,126.6400,64508700
126.9200,127.6000,126.3700,126.4100,62023300
125.8500,128.1000,125.6000,126.6200,59422200
126.3800,126.6600,125.4000,125.4800,71208100
126.4400,126.8000,126.1700,126.6000,45511900
126.5800,128.3900,126.1400,126.2700,86040400
128.1000,128.1400,126.8000,126.9000,83626900
127.8200,128.4300,127.7200,128.3900,63561000
128.3200,128.5400,127.4900,127.5000,72937000
128.4400,128.8100,128.3500,128.4400,33709600
127.6600,128.6600,127.4500,128.5400,65771200
127.2500,127.6700,126.7600,127.3600,71294000
127.0400,127.1800,125.8400,126.6600,87747700
126.6300,127.1500,126.4200,126.5500,53008800
126.2100,126.8200,126.1300,126.4200,67017400
128.2800,128.3100,125.9700,125.9700,114957800
128.1300,128.7700,127.8100,128.3100,81530400
127.5800,128.9000,127.1600,127.8200,75067600
128.2000,128.4200,127.8100,128.3300,52066600
128.5700,128.9000,128.2000,128.6800,44856700
129.0800,129.2800,128.4400,128.8000,40509200
129.0200,129.4400,128.7300,129.3100,49598900
128.3900,128.9800,128.2600,128.9000,44960800
128.4200,129.0600,128.3800,128.7700,43527400
128.0200,128.5800,127.3600,128.4400,62885900
127.1500,127.5900,126.8800,127.3800,47307500
126.8600,127.4900,126.7000,127.3000,51899600
125.1900,127.0000,124.3900,126.7000,73256700
124.8000,125.0600,124.3600,124.5100,44645600
125.7200,125.9600,125.0600,125.1900,32788900
125.7400,125.9900,125.5000,125.7500,30764300
126.9600,127.0500,125.3800,125.4700,44499500
126.7800,126.8600,126.4200,126.7600,27977300
126.3100,126.6900,126.0800,126.6900,32247900
126.2200,126.7600,125.8000,126.0300,51806900
125.8600,126.5900,125.4800,125.8300,46603200
126.7300,126.8700,125.6900,125.7100,48733000
127.2800,127.3600,126.3600,126.3600,46238300
127.8400,128.0000,127.1800,127.4400,55900300
127.1900,128.0900,127.1400,127.8100,64375000
126.4200,127.7000,126.2900,127.3100,88630900
126.7100,126.8600,125.9600,126.4500,48389900
126.1600,126.7800,125.8200,126.3300,50744500
126.2200,126.8200,125.4800,126.0000,62608600
126.7700,126.8700,125.6800,126.0800,66816500
127.0500,127.7400,126.6300,126.8200,57935200
126.7000,126.7300,126.1800,126.5800,59273400
126.7700,127.0800,126.5000,126.8500,46699400
126.0200,127.0300,125.9800,126.6900,65468200
126.1600,126.5200,125.2900,125.4100,56007200
126.6500,126.9800,126.0900,126.0900,51738900
127.2500,127.2700,126.0400,126.2300,54498500
126.9800,127.2200,126.8100,127.1300,15270000
126.2500,127.4100,126.2100,127.0300,50854700
125.5600,126.5200,125.4200,126.3000,66438800
125.1500,125.9100,124.9800,125.7600,50021200
125.0600,125.2800,124.3300,125.1300,72437200
123.6800,124.6500,123.1400,124.6400,55717500
123.3700,123.5500,122.9800,123.4900,51133000
123.5500,124.0900,122.8600,123.2400,69592500
123.7900,124.0200,123.3800,123.6900,45092200
123.3500,123.8400,122.4300,123.7600,34867000
122.3400,123.5200,121.7500,123.3400,79048100
122.0800,122.9500,121.8600,122.3900,57666800
121.9300,122.4200,121.7900,122.2300,42152800
122.3700,122.6200,121.8500,122.2300,46765400
122.4000,122.4600,121.5500,122.1100,59156000
122.1500,122.6600,121.7500,122.2700,84897600
120.1700,121.7500,120.1300,121.7500,74012300
120.5800,120.9000,120.2200,120.4900,66365100
120.2900,121.3000,120.1300,120.1300,77698900
118.4300,119.9500,118.1000,119.8000,72322000
119.2000,119.3700,117.9300,118.1000,66623100
119.5100,120.5400,119.1900,119.3700,80855800
119.7200,120.2400,118.9400,119.7200,76594500
118.4400,120.0900,118.4100,119.9600,71308400
118.2900,118.7800,117.5100,118.1300,96579500
119.4900,119.8100,117.3000,117.6700,131966700
117.5000,119.8000,117.1200,119.7800,116563800
118.9400,118.9600,117.8000,117.8200,74996900
118.8000,119.2700,118.4500,119.1100,68109300
118.1200,118.8100,117.5600,118.6700,88651000
117.4600,118.0800,116.8800,117.4300,99052900
118.3900,119.1300,117.4100,117.5000,100510400
118.9900,119.3900,118.3200,118.4300,75629800
119.6800,119.7100,118.3000,118.6000,52677000
119.7000,120.0500,119.1300,119.6100,75661400
119.7800,120.2600,118.1700,119.2000,140941800
121.2500,121.3100,119.5700,119.6300,106052100
122.7900,123.0300,121.1600,121.2200,60776300
122.9600,123.3400,122.4500,122.6000,50994800
122.6200,123.0400,121.7400,123.0400,47824200
121.5500,122.8600,121.0800,122.6600,66607700
121.9300,122.1200,121.2000,121.6700,58620500
121.5200,121.9900,121.0200,121.5500,66150800
122.0200,122.2400,121.0800,121.5800,70415400
121.2400,121.8900,120.9000,121.4400,59368100
120.9500,121.6600,120.4400,121.3400,84597200
121.7900,121.8700,120.7800,120.9100,94469100
123.2000,123.6100,121.8700,122.0500,84480300
123.4700,123.5500,122.6400,123.0900,53355300
123.3000,123.7400,122.8700,123.5000,75424100
123.5900,123.6500,122.9000,123.1500,73156900
123.7400,123.9200,123.0200,123.2100,57694600
124.1300,124.4200,123.5200,123.6600,58427500
124.4500,124.6700,124.2700,124.3500,33017600
123.8300,124.7400,123.8000,124.6000,43093900
123.6600,124.0000,123.3100,123.5000,39068700
123.6300,124.1300,123.4600,123.9100,41749700
122.6600,123.8000,122.6500,123.7000,57251300
122.8500,122.8800,122.0400,122.2700,47653400
122.5200,123.1500,121.1400,122.4900,74578700
121.1900,122.6600,120.7400,122.5800,102945200
121.2500,121.3000,120.3900,121.0500,74160200
120.4100,121.7800,120.3800,121.6900,56179200
121.4800,121.4900,120.6800,120.7600,61956800
121.3500,121.6700,121.2100,121.5900,35631100
121.9400,122.7300,121.0900,121.1500,79104600
122.5000,122.6100,121.1500,122.2400,55168600
122.5800,123.2300,121.8800,122.4700,69912000
122.6300,122.8200,122.2000,122.4700,39842100
122.0500,122.5600,121.8400,122.1900,53388600
122.1900,122.8700,122.0300,122.2000,62275100
123.4400,123.5200,122.0900,122.2100,71942100
123.2200,123.8700,122.8300,123.8200,36208500
123.5700,123.6900,122.7500,123.0600,54776900
123.2700,124.0300,123.0100,123.8200,58570200
123.8200,124.5000,122.8200,123.3300,72863700
123.0600,123.5900,122.8700,123.3900,47170000
123.1500,123.4100,122.3800,122.6500,47616000
123.4500,123.9800,122.6700,122.8800,53595500
124.2300,124.3100,123.5700,123.7200,50855600
124.2500,124.7400,124.1200,124.7200,36837200
123.8700,124.6000,123.7400,124.3900,45147400
123.8300,124.0400,123.4500,123.6500,40418200
124.4100,124.6300,123.5000,123.7400,62358100
123.9600,124.6400,123.6400,124.5700,47880700
123.5000,123.8900,123.0500,123.7900,43181600
123.2300,123.5300,122.9500,123.3400,42758800
123.4100,123.9500,122.8500,123.1900,57301600
122.8800,123.5600,122.6300,123.5400,52607100
123.5500,123.6100,122.4700,122.7200,101110900
122.5900,123.7300,122.3000,123.4400,69477000
122.7100,123.1100,122.4100,123.0200,59165700
122.5000,122.6300,122.0500,122.3500,56598400
122.7900,123.0400,122.3600,122.8400,56075900
122.9800,123.4400,122.4900,122.9100,63638800
122.2700,122.5200,121.9900,122.4300,41182300
121.9900,122.6300,121.6400,122.2600,51871100
121.3300,122.1000,121.3100,121.9400,49688300
119.9700,121.3200,119.7200,121.3200,64491200
118.2900,119.9500,118.2600,119.9500,103268800
120.3900,120.6500,119.4100,119.4800,52363600
119.2500,120.6500,119.1900,120.4900,51549000
119.4500,119.8000,119.2100,119.5300,49737500
120.2200,120.3200,118.9500,119.1800,62288800
120.3700,120.4000,119.7600,119.8300,42316500
119.4000,120.2400,119.3700,120.1500,41174200
118.9700,119.4100,118.7500,119.1500,48183800
119.8800,120.0100,118.8400,118.9800,58572500
121.3200,121.6000,119.8300,119.8600,62185600
121.6800,121.9400,121.0700,121.5700,46310100
121.5000,121.6500,121.0300,121.4700,39879800
121.0800,121.8400,120.9400,121.4000,41019400
121.5400,121.9000,121.2200,121.3600,51529400
121.0600,121.6400,120.9200,121.4000,46564500
121.1600,121.2400,120.2300,121.0900,53195600
120.4500,121.2000,120.3800,120.8600,33857100
119.9400,121.0800,119.8100,120.5800,49383200
120.5600,120.6500,119.6000,120.2000,36465300
119.7400,120.5800,119.4400,120.4800,56653300
120.4300,120.5900,119.6700,119.9100,46881200
120.3900,121.2500,120.0100,120.1300,66501300
119.9500,120.2000,119.5500,120.0400,36046400
120.5500,120.8900,119.7300,120.1500,60999400
120.2300,120.8400,120.1000,120.7600,39704500
119.5200,120.9200,119.4500,120.5000,69611000
120.0800,120.1700,119.4000,119.4800,43377200
120.0600,120.2500,119.8000,120.2500,24596100
119.7900,120.2100,119.6200,120.0500,43256200
119.3500,119.8700,118.8300,119.4100,47608800
119.4400,119.8300,119.2000,119.5000,50654100
119.2100,120.0400,119.1900,119.7800,51047900
119.3400,119.3900,118.7400,119.1200,46345500
119.0200,119.4100,118.7000,119.2900,61768100
118.0900,119.0800,118.0100,118.7900,77944900
116.4100,117.7000,116.1600,117.5800,61071800
115.7000,116.8400,115.6600,116.8000,49207000
116.3000,116.6200,114.8000,115.7200,85267000
117.3200,117.5900,115.9500,115.9500,95086800
116.9300,117.4000,115.8500,117.2400,91647400
117.3600,117.5000,116.3900,116.6000,74613500
117.2100,118.0800,117.0500,117.8200,43750500
117.9300,117.9900,117.0600,117.0900,67415400
117.6700,118.0000,116.7400,117.4600,96906700
116.6500,117.7500,116.2800,117.5000,81055700
116.0700,116.8500,115.6900,116.6000,86000300
116.0700,116.4100,115.5200,116.4000,56026400
115.0700,115.8700,113.9700,115.7500,103993800
115.2700,115.6800,114.2000,114.2000,72481500
114.8600,116.0700,114.4400,115.6500,84131900
115.9600,116.7700,115.1500,115.2000,72626000
115.8600,116.5000,115.7200,116.3300,52284100
115.7400,116.5000,114.2700,115.5700,88845800
114.7900,116.2100,114.3800,116.0100,86952200
115.3800,115.6300,113.5500,113.8000,107735900
115.1000,115.5300,114.8300,115.4100,64930100
114.1200,114.9600,113.9600,114.5000,100035200
115.7400,116.2000,114.1000,114.1500,128677300
117.4000,117.5000,115.7700,115.7700,96119800
118.5600,118.8000,117.1300,117.3000,65949000
117.8900,119.0600,117.0700,118.7000,86144800
118.2900,118.4200,117.8300,118.0900,44945000
119.1700,119.2100,118.0000,118.0000,63772900
118.4100,119.2600,118.3200,119.2400,46734600
118.4500,118.9500,118.1800,118.6000,53268200
117.7800,118.3800,117.6700,118.1900,46853900
117.3600,117.8600,116.7400,117.6300,71581200
118.6300,118.9900,116.9100,117.4300,95255300
118.1900,118.4600,117.8700,117.9600,64575400
116.7800,118.2000,116.7700,118.1800,62002100
117.1400,117.9000,116.2500,116.5300,71160300
117.4200,117.9400,117.3100,117.3100,46765500
117.4600,117.9900,117.0600,117.1400,51932500
116.9500,117.7200,116.7500,117.0000,70817300
118.3700,118.9300,116.9000,116.9000,92472400
118.7100,118.7800,117.7600,118.1000,61244300
119.1100,119.5300,118.1500,118.5400,60232000
119.3100,119.7400,118.9800,119.3600,62584200
119.7000,120.1600,118.9000,119.1200,74874200
121.4200,121.4600,120.0800,120.1400,62438500
120.6100,121.1600,120.2800,121.1400,36336400
121.3100,121.7200,120.1600,120.3900,57976500
121.2000,121.5000,120.4000,121.2400,65149000
121.9700,122.2900,120.9600,120.9700,73263600
122.6700,123.0000,122.1100,122.3300,44362000
122.6600,123.2500,122.4000,122.7900,43442400
122.0500,122.8300,121.7900,122.7300,56168500
121.6600,121.9000,120.7000,121.2200,61230800
120.7600,121.9300,120.6500,121.1700,64226500
120.8200,121.5200,120.7800,121.2300,47294400
121.1500,121.3000,120.0400,120.6300,69381300
120.2700,121.6700,120.1800,121.4300,60899900
119.2400,120.3200,118.9800,120.2400,68563600
118.9300,119.5700,118.6200,119.4500,68292600
119.9000,120.4700,118.5800,118.6000,80697600
120.2400,120.4800,119.9000,120.3900,47723300
121.2300,121.3300,120.2200,120.2300,58124000
120.9300,121.4600,120.6700,121.2100,55523000
120.8000,121.4300,120.6800,121.1300,43852700
120.6900,120.8600,120.4800,120.6800,32432100
119.7000,121.0400,119.4600,120.7700,53133000
119.6600,120.0200,119.2600,119.7400,45858600
120.4200,120.4900,119.2500,119.3100,55279400
120.1700,120.6500,120.0700,120.2100,39263500
120.2500,120.5200,119.9600,120.0700,45412000
119.0000,120.4300,118.9800,120.2300,50024600
119.0600,119.1600,118.5700,118.9600,48837100
119.0600,119.5900,118.9000,119.2700,52468900
118.2500,119.0800,118.1000,118.9100,49841200
117.9500,118.2500,117.7100,118.1600,52532700
117.4900,117.5500,116.6100,117.4300,60738900
117.1900,117.7500,116.9800,117.4300,55878800
117.3200,117.6000,117.0400,117.2300,57195100
116.9100,117.4700,116.7200,116.8800,68245000
117.0900,117.3400,116.3700,116.5500,58441900
117.7900,118.0000,116.6500,116.7800,63160400
117.8900,118.2000,117.2900,117.5000,72049300
119.4300,119.5200,118.2100,118.2200,54378900
118.0500,119.6200,117.9500,119.4700,57391700
117.9700,118.5300,117.7600,118.2400,42032500
118.6400,118.7300,117.5000,117.6200,55537500
118.4000,118.8400,117.5200,118.5700,72720500
118.6400,118.7400,117.9900,118.1800,63099700
118.3400,119.4600,118.3400,119.0000,56563300
118.9700,119.2300,118.1300,118.4400,55847700
118.4400,119.1500,118.2600,118.6100,47814700
118.7400,119.2500,118.0000,118.0100,65667300
120.4600,120.5400,118.4400,118.8300,69167600
121.5600,121.7600,119.9000,120.3000,55748000
121.3000,121.6600,120.8000,120.8700,28648800
121.4000,121.5700,121.0400,121.1300,21076900
121.0800,121.4000,120.9500,121.3600,22650600
120.6400,121.3300,120.6000,121.1800,23422900
121.2000,121.3600,120.3900,120.5200,29944100
120.8700,121.2800,120.6600,120.7700,25646100
120.3800,121.0800,120.3000,120.6800,31500700
119.6000,120.4800,119.4600,120.3900,33094200
119.7500,120.2900,119.1700,119.4700,47187400
119.4600,119.9700,119.1600,119.4400,70761900
120.7200,121.2400,120.0400,120.8100,51641800
120.7000,121.1100,120.3100,120.8800,46699200
120.1800,120.9600,120.1800,120.7900,41500700
119.7600,120.4000,119.3500,120.3700,38541000
118.9200,119.5600,118.8500,119.3300,47828600
118.1400,119.4600,117.7300,119.2100,60922800
118.2100,118.8200,118.0100,118.7900,43895100
119.4900,119.6200,118.0400,118.1000,52047200
119.2100,119.6400,118.8400,119.2100,33030500
119.3100,120.1400,119.0900,119.2500,49067900
119.1000,119.8700,119.0100,119.3300,60163500
118.1600,119.5000,118.1000,119.2300,49898300
118.0000,118.2400,117.6400,117.8900,53685200
118.7900,119.0100,117.4800,117.8100,61460800
118.5100,118.9800,118.3000,118.3500,15487700
118.2700,118.5900,118.0500,118.4400,29724800
117.9300,118.2600,117.3700,118.1600,41968800
117.1700,118.1200,117.0300,117.9800,37560200
118.7000,118.7200,117.1400,117.4200,54276500
118.5300,118.8000,118.2300,118.7400,31854300
118.3700,119.1400,118.0700,118.5800,54494000
118.3600,118.4100,117.7300,117.8800,40028700
118.5000,118.7700,118.2300,118.7300,35297900
117.9700,119.0000,117.6800,118.7900,55583700
117.1800,118.1200,117.1000,117.8600,37863200
117.0600,117.5500,116.7600,116.9700,45265400
117.0800,117.5000,116.7600,116.8800,44658100
116.9800,117.2300,116.7200,117.1100,33863800
117.0500,117.6400,116.4900,117.2800,63287200
114.7800,116.6700,114.6800,116.5500,55350300
115.0300,115.3600,114.2400,114.9800,76960200
113.6700,114.5700,113.2200,113.5500,56210000
113.5600,113.8400,113.2000,113.5100,36720900
113.1200,113.6400,112.9000,113.2000,48820200
112.7800,113.5600,112.4900,113.2200,54413300
111.3800,113.1000,111.1200,112.8800,73896000
110.1300,111.6000,109.8800,111.5400,54337400
109.7500,110.1200,109.3500,109.8600,43990900
111.1900,111.2500,109.8600,109.9900,48752400
110.7900,111.3200,110.2100,111.2400,53218300
110.3800,110.8200,109.7500,110.5200,57118500
112.0200,112.2300,110.5900,110.7400,55851900
110.8900,111.9000,110.7000,111.6800,43535100
111.0200,111.7400,110.5700,111.2600,63482200
111.6800,111.9300,110.5800,110.6400,64082200
113.0000,113.0700,111.3200,111.5400,54212600
112.2000,112.8300,111.9400,112.5300,41754700
112.7800,113.0200,112.6400,112.9700,20229100
113.1500,113.7700,112.3500,112.5100,51872600
114.3800,114.4000,113.3600,113.4500,39388800
113.7700,114.6800,113.6800,114.6800,42297800
113.8500,114.1600,113.5400,113.9000,36910600
114.1000,114.4400,113.8000,113.8400,33082400
112.2600,113.6500,112.2100,113.6500,62824300
111.5500,111.9800,111.2600,111.7600,43536700
111.2100,111.8500,111.0000,111.8400,33325700
110.9100,111.5100,110.4100,111.2800,41662900
111.1000,111.2000,110.5800,110.7500,39355100
111.1700,111.7300,111.1300,111.4600,34981100
111.6000,111.7000,110.9500,110.9500,44068700
112.5000,112.5200,111.4700,111.5500,49042100
112.7500,113.4700,112.5400,112.9600,40920800
112.6700,112.9900,112.2800,112.4700,37149400
112.9500,113.3600,112.6900,113.1500,33683000
112.8500,113.3700,112.8000,113.1400,23911700
113.3000,113.3600,112.6800,112.8000,38295000
113.3000,113.6900,113.1900,113.6600,28048900
113.3100,113.7400,113.0100,113.4300,44398100
112.5200,113.2700,112.0800,113.0600,27900600
112.5700,112.8800,112.0300,112.4800,34314800
112.6200,113.0600,112.3100,112.5800,32963100
112.5400,113.1300,112.3200,112.8600,37338800
112.3300,112.8200,112.0100,112.1200,30480500
111.2400,112.7000,111.2400,112.5800,42736600
110.9500,111.6400,110.4800,111.3200,52778300
110.6600,111.1600,110.1000,111.1100,44125300
111.2200,111.3400,110.4500,110.5300,26726500
111.2000,111.6300,111.0500,111.4500,24902900
110.9600,111.3100,110.8500,111.1000,26629500
110.3300,111.2700,109.9000,111.1000,38551400
